Meztelen diplomata;Meztelen diplomata;Játékfilm;1963;82;Magyarország;Palásthy György;;
Mint a méreg;Jako jed;vígjáték;1985;82;Csehszlovákia;Vit Olmer;Ivona Krajcovicová, Zdenek Sverák, Libuse Svormová;
Nagy durranás;Hot Shots;Játékfilm;1991;82;Amerikai Egyesült Államok;Jim Abrahams;Charlie Sheen, Valeria Golino, Cary Elwes;
Narancsvidék;Orange County;vígjáték;2002;82;USA;Jake Kasdan;Schuyler Fisk, Colin Hanks, Jack Black;PG-13
Négy karácsony;Four Christmases;Játékfilm;2008;82;Németország, Amerikai Egyesült Államok;Seth Gordon;Robert Duvall, Vince Vaughn, Reese Witherspoon;
Nem beszélek zöldségeket!;La tete en friche;Játékfilm;2010;82;NA;Ismeretlen;;
Nincs több suli;Recess: School`s Out;animáció;2001;82;USA;Chuck Sheetz;;G
Nürnberg 1946;Nürnberg 1946.;dokumentum;1981;82;Magyarország;Róna Péter;;
Országúti bunyós;Breaker! Breaker!;Játékfilm;1977;82;Amerikai Egyesült Államok;Don Hulette;George Murdock, Terry O'Connor, Chuck Norris;
Patakfia és a nap;Plavcik a Vratko;mese;1981;82;Csehszlovákia;Martin Tapák;Stefan Skruvany, Tereza Pokorná, Marek Topák;
Pingvinek vándorlása 2.;La marche de l'empereur: L' appel de Antarctique;Nem fikciós mûvek;2017;82;Franciaország;Luc Jacquet;;G
Piranha 3DD;Piranha 3DD;Játékfilm;2012;82;Amerikai Egyesült Államok;John Gulager;;R
Piszkos melók;Liability;Játékfilm;2013;82;Egyesült Királyság;Craig Viveiros;;R
Randiügynökség;Cougars Inc.;Játékfilm;2011;82;Amerikai Egyesült Államok;K. Asher Levin;;R
Rap, revü, Rómeó;Rap, revü, Rómeó;Játékfilm;2004;82;Magyarország;Oláh J. Gábor;Gálvölgyi János, Csányi Dávid, Stohl András;
Rettenthetetlen Mester;Fearless Master;Játékfilm;1980;82;Kína;Peter Lo;John Cheung, Jackie Chen, Bolo Yeung;
Rudolf a rénszarvas;Rudolph the Red Nosed Reindeer;Animációs film;1998;82;Amerikai Egyesült Államok;William R. Kowalchuk Jr.;;TV-G
Scooby-Doo és a tavi szörny átka;Scooby-Doo! Cruse Of the Lake Monster;Animációs film;2010;82;Amerikai Egyesült Államok;Brian Levant;;
Senki sem tökéletes;No Body Is Perfect;Nem fikciós mûvek;1981;82;Amerikai Egyesült Államok;Raphael Sibilla;Alex Karras, Gabe Kaplan, Robert Klein;
Siess haza, vár a mama;Barta Tamás, a legenda;Nem fikciós mûvek;2019;82;Magyarország;Hajdú Eszter;Barta Tamás;
Szenvedélyes szomszédok;Sentimental;Játékfilm;2020;82;Spanyolország; Cesc Gay; Belén Cuesta, Javier Cámara, Alberto San Juan;
Tanár Úrnak szeretettel 2;To Sir with love 2.;Játékfilm;1996;82;Amerikai Egyesült Államok;Peter Bogdanovich;Sidney Poitier, John Beasley, Christopher Birt;
Tarzan és fia;Tarzan finds a son;Játékfilm;1936;82;Amerikai Egyesült Államok;Richard Thorpe;Maureen O'Sullivan, Johnny Weissmuller, Johnny Sheffield;
Taxi Teherán;Taxi;Játékfilm;2015;82;Irán;Jafar Panahi;;
Tejút;Tejút;Játékfilm;2007;82;Magyarország;Fliegauf Benedek;Benedek László, Balogh Sándor, Balázs Péter;
Tess és én - Életem legfurcsább hete;My Extraordinary Summer with Tess;Játékfilm;2019;82;Németország, Hollandia;Steven Wouterlood;Sonny Coops Van Utteren, Tjebbo Gerritsma, Josephine Arendsen;
Texasi Krónikák: A vad vidék 3.;Texas Saga - Return to Lonesome Dove Part III;Egyéb;1993;82;Amerikai Egyesült Államok;Joseph Sargent, Andrew M. Flinn, Mike Robe;;
Till Filkó;Till Eulenspiegel ;Animációs film;2003;82;Németország, Belgium;Eberhard Junkersdorf;;
Tini Titánok: A Júdás szerzõdése;Teen Titans: The Judas Contract;Animációs film;2017;82;Amerikai Egyesült Államok;Jay Oliva;;PG-13
Tom és Jerry a moziban;Tom and Jerry: The Movie;Animációs film;1992;82;Amerikai Egyesült Államok;Phil Roman;;G
Totál káosz;Big Trouble;Játékfilm;2002;82;Amerikai Egyesült Államok;Barry Sonnenfeld;;PG-13
Üzlet bármi áron;Unfinished Buisness;Játékfilm;2015;82;Amerikai Egyesült Államok;Ken Scott;;R
Valami Amerika 3 werkfilm és videoklip;Valami Amerika 3 werkfilm és videoklip;Nem fikciós mûvek;2018;82;Magyarország;Herendi Gábor;Szabó Gyõzõ, Pindroch Csaba, Ónodi Eszter;
Varázslatos örökség;Carovné dedictvi;mese;1985;82;Csehszlovákia;Zdenek Zelenka;Milos Kopecky, Martin Pert, Rudolf Stédry;
Varga Katalin balladája;Katalin Varga;Játékfilm;2009;82;Egyesült Királyság, Románia;Peter Strickland;Pálffy Tibor, Tankó Norbert, Péter Hilda;
Végre otthon!;Home;Játékfilm;2015;82;Amerikai Egyesült Államok;Tim Johnson;;PG
Víkend egymillióért;Vikend za millión;bûnügyi;1987;82;Csehszlovákia;Dusan Trancik;Bán János, Bronislav Poloczek, Maros Kramár;
Volt egyszer egy Táncdalfesztivál;Volt egyszer egy Táncdalfesztivál;Egyéb;2009;82;Magyarország;Ismeretlen;;
Woyzeck;Woyzeck;Játékfilm;1979;82;NSZK;Werner Herzog;Klaus Kinski, Wolfgang Reichmann, Eva Mattes;
Yakari - A mozifilm;Yakari, le film;Animációs film;2020;82;Franciaország, Németország, Belgium;Toby Genkel, Xavier Giacometti;;
Zacc/Kávé;Killer Bean Forever;Animációs film;2009;82;Amerikai Egyesült Államok;Jeff Lew;;
19;19;Játékfilm;2000;83;Japán;Kazushi Watanabe;Kazushi Watanabe, Daijiro Kawaoka, Takeo Noro;
30 perc vagy annyi  se;30 minutes or less;Egyéb;1800;83;NA;Ismeretlen;;
A bankett;A bankett;dokumentum;1981;83;Magyarország;Gazdag Gyula;;
A bébisintér - Bõvített változat;The Sitter - Extended Version;Játékfilm;2011;83;Amerikai Egyesült Államok;David Gordon Green;;R
A bosszú völgye;Vengeance valley;Játékfilm;1951;83;Amerikai Egyesült Államok;Richard Thorpe;Joanne Dru, Burt Lancaster, Robert Walker;
A gorilla délben fürdik;Gorila se kupa u podne;vígjáték;1993;83;Jugoszlávia, Németország;Dusan Makavejev;Svetozar Cvetkovic, Anita Mancic, Alexandra Rohmig;
A holló 2;Crow: The City Of Angels;thriller;1996;83;USA;Tim Pope;Mia Kirshner, Vincent Pérez, Richard Brooks;R
A kapitány kalandjai;Novije prikljucsenyija kapitana Vrungelja;ifjúsági;1978;83;Szovjetunió;Gennagyij Vasziljev;Mihail Pugovkin, Zurab Kapianidze, Szavelij Kramarov;
A katona és az elefánt;Szoldat i szlon;vígjáték;1977;83;Szovjetunió;Dmitrij Keszajanc;Frunze Mkrtcsjan;
A király és a madár;Le roi et l'oiseau;animáció;1980;83;Franciaország;Paul Grimault;;
A kis kedvencek titkos élete;The Secret Life of Pets;Animációs film;2016;83;Amerikai Egyesült Államok;Chris Renaud;;PG
A létezés eufóriája;A létezés eufóriája;Nem fikciós mûvek;2019;83;Magyarország;Szabó Réka;Fahidi Éva, Szabó Réka, Cuhorka Emese;
A lovas lány;Das Pferdemädchen;ifjúsági;1979;83;NDK;Egon Schlegel;Wolfgang Winkler, Martke Wellm, Anette Roth;
A megfelelõ ember;A megfelelõ ember;Játékfilm;1960;83;Magyarország;Révész György;;
A nagymama unokája;Babuski vnuk;ifjúsági;1979;83;Szovjetunió;Adolf Bergunker;Nyina Ter-Oszipjan, Nadja Sulzsenko, Gracsja Mhitarjan;
A terror nyara;Summer city;Játékfilm;1977;83;Ausztrália;Christopher Fraser;Phillip Avalon, John Jarratt, Mel Gibson;
A törvény nevében 2. évad: 8.  Omega állomás;True Detective - Episode 8: Omega Station;Egyéb;2015;83;Amerikai Egyesült Államok;John Crowley;;TV-MA
A vad gyerek;L'enfant sauvage;Játékfilm;1970;83;Franciaország;Francois Truffaut;;
Akik maradtak;Pannónia utca;Játékfilm;2019;83;Magyarország;Tóth Barnabás;Szõke Abigél, Hajduk Károly, Nagy Mari;
Alkonyat Forksban;Twilight in Forks;Nem fikciós mûvek;2009;83;Amerikai Egyesült Államok;Jason Brown;;
Amazónia;Amazonia;Játékfilm;2013;83;Franciaország, Brazillia;Thierry Ragobert;;G
Astérix tizenkét próbája;Les douze travaux d'Astérix;animáció;1976;83;Franciaország;Albert Uderzo, René Goscinny;;
Az Alhambra jóslat;El embrujo del Sur;Animációs film;2003;83;Spanyolország;Huan Bautista Berasategi;;
Az elõléptetés;The Promotion;Játékfilm;2008;83;Amerikai Egyesült Államok;Steve Conrad;Seann William Scott, Chris Conrad, Rick Gonzalez;
Az ördög benned lakozik;The Devil Inside;Játékfilm;2011;83;Amerikai Egyesült Államok;William Brent Bell;;R
Bajnokok;Mistri;Játékfilm;2004;83;Csehország;Marek Najbrt;Jirí Ornest, Klára Melísková, Will Spoor;
Batman: Gyilkos tréfa;Batman: The Killinig Joke;Animációs film;2016;83;Amerikai Egyesült Államok;Sam Liu;;R
Beatles: Long and winding road;Beatles: Long and winding road;Nem fikciós mûvek;2003;83;Amerikai Egyesült Államok;Eduardo Eguia Dibildox, Brian Huckeba;George Harrison, Ringo Starr, John Lennon;
Bob herceg;Bob herceg;Játékfilm;1973;83;Magyarország;Keleti Márton;Bánki Zsuzsa, Szerencsi Éva, Nagy Gábor;
Bodysong;Bodysong;dokumentum;2003;83;GBR;Simon Pummell;;
Botrány az áruházban;The big Store;Játékfilm;1941;83;Amerikai Egyesült Államok;Charles Reisner;Groucho Marx, Chico Marx, Harpo Marx;
Brooklyn legmérgesebb embere;The Angriest Man in Brooklyn;Játékfilm;2014;83;Amerikai Egyesült Államok;Phil Alden Robinson;;R
Bûntény a mulatóban;Zlocin v santánu;zenés;1968;83;Csehszlovákia;Jirí Menzel;Eva Pilarová, Jiri Slitr, Jiri Suchy;
Cha-cha-cha;Cha-cha-cha;Játékfilm;1981;83;Magyarország;Kovácsi János;;
Clara - Egy tündéri kaland;Clara;Animációs film;2019;83;Ukrajna;Oleksandr Klymenko;nincs adat;
Crimwave - Bûnözési hullám;Crimewave;Játékfilm;1985;83;Amerikai Egyesült Államok;Sam Raimi;Paul L. Smith, Louise Lasser, Brion James;
Csempészek;Csempészek;Játékfilm;1958;83;Magyarország;Máriássy Félix;;
Dance Camp;Dance Camp;Egyéb;2016;83;Amerikai Egyesült Államok;Bert & Berti;;PG-13
Dögölj meg Édes;Drop Dead Sexy;Játékfilm;2005;83;Amerikai Egyesült Államok;Michael Philip;Crispin Glover, Jason Lee, Pruitt Taylor Vince;
Egy szirén szerelme;Suzhou He;filmdráma;2000;83;Kína;Ye Lou;Zhongkai Hua, Hongshen Jia, Xun Zhou;
Elveszve Párizsban;Paris pieds nus;Játékfilm;2016;83;Franciaország, Belgium;Fiona Gordon, Dominique Abel;;
Emlékezetkiesés;Unknown;Játékfilm;2006;83;Amerikai Egyesült Államok;Simon Brand;Joe Pantoliano, Bridget Moynahan, Barry Pepper;
Engedetlen;Engedetlen;Játékfilm;2018;83;Magyarország;Moll Zoltán;Bagossy Bálint;
Evezz egyedül!;Jeszli ti vigyos;vígjáték;1977;83;Szovjetunió;Vitalij Sunyko, Nyikolaj Litusz;Igor Skurin, Tamora Tracs, Igor Gorbacsov;
Fulladás;Swelter;Játékfilm;2014;83;Amerikai Egyesült Államok;Keith Parmer;;R
Gálvölgyi János - Paródiaparádé;Gálvölgyi János - Paródiaparádé;Egyéb;2009;83;Magyarország;Bánki Iván, Gálvölgyi János, Born Ádám, Gyökössy Zsolt, Koós György, Ónodi György;;
Gun fury;Gun fury;Játékfilm;1953;83;Amerikai Egyesült Államok;Raoul Walsh;Philip Carey, Rock Hudson, Donna Reed;
Halálos megbízás;The Hit;Játékfilm;2001;83;Amerikai Egyesült Államok;Vincent Monton;;R
Hannah Grace holtteste;The Possession of Hannah Grace;Játékfilm;2018;83;USA;Diederik Van Rooijen;Shay Mitchell, Louis Herthum, Nick Thune, Kirby Johnson, Grey Damon;R
Harisnyás Pippi hajóra száll;Pippi goes on Board;Egyéb;1973;83;NSZK, Svédország;Olle Hellbom;Maria Persson, Pär Sundberg, Inger Nilsson;
Hé, haver, hol a kocsim?;Dude, Where Is My Car?;vígjáték;2000;83;USA;Danny Leiner;Ashton Kutcher, Sean William Scott;PG-13
Holdtölte texasban;Houston, Texas;dokumentum;1980;83;Franciaország;François Reichenbach;Charles William Bass, Carl Kent;
Holtan érkezett;D.O.A.;Játékfilm;1988;83;Amerikai Egyesült Államok;Annabel Jankel, Rocky Morton;Charlotte Rampling, Dennis Quaid, Meg Ryan;
Hortobágy;Hortobágy;Nem fikciós mûvek;1936;83;Magyarország;Georg Höllering;;
Hóvirágünnep;Slavnosti snezenek;Játékfilm;1983;83;Csehszlovákia;Jirí Menzel;Rudolf Hrusínský, Jaromir Hanzlik, ifj. Rudolf Hrusinsky;
Huligán háború;The Hooligan Factory;Játékfilm;2014;83;Egyesült Királyság;Nick Nevern;;
Ismerõsök törlése;Unfriended;Játékfilm;2014;83;Amerikai Egyesült Államok, Oroszország;Levan Gabriadze;;R
Johanna;Johanna;Játékfilm;2005;83;Magyarország;Mundruczó Kornél;Tóth Orsolya;
Józan õrület;Heller Wahn;filmdráma;1982;83;NSZK, Franciaország;Margarethe von Trotta;Peter Striebeck, Hanna Schygulla, Angela Winkler;
Kabinláz 2.;Cabin Fever 2.;Játékfilm;2009;83;Amerikai Egyesült Államok;Ti West;Noah Segan, Alexi Wasser, Rider Strong;
Karmok;The Unknown;Játékfilm;2005;83;Amerikai Egyesült Államok;Karl Kozak;;TV-G
Katasztrófa után;Mai presus de orice;dokumentum;1978;83;Románia;Nicolea Margineanu, Dan Pita;Traian Dragos, Nicolae Manolache, Dan Borcea;
Kína;Kína;Egyéb;2008;83;NA;Ismeretlen;;
Kísértetharcosok;The Ghost;Játékfilm;2001;83;Amerikai Egyesült Államok;Douglas Jackson;;
Kókusz Kokó a kis sárkány;Der kleine Drache Kokosnuss;Animációs film;2014;83;Németország;Nina Wels, Hubert Weiland;;
Kövek;Kövek;Nem fikciós mûvek;2020;83;Magyarország;Dobray György;;
Lenyúlsz vagy kinyúlsz;Suckers;Játékfilm;1999;83;Amerikai Egyesült Államok;Roger Nygard;;R
Lola versus;Lola versus;Játékfilm;2012;83;Amerikai Egyesült Államok;Darly Wein;;R
Magas szõke + 2 szõke;A gauche en sortant de l'ascenseur;vígjáték;1988;83;Franciaország;Eduard Molinaro;Emmanuelle Béart, Pierre Richard, Richard Bohringer;
Mágnás Miska;Mágnás Miska;Játékfilm;1800;83;NA;Ismeretlen;;
Mágnás Miska;Mágnás Miska;Játékfilm;1949;83;Magyarország;Keleti Márton;Sárdy János, Mészáros Ági, Gábor Miklós;
Mesés férfiak kurblival;Bajecni muzi s klikou;Játékfilm;1978;83;Csehszlovákia;Jirí Menzel;Blazena Holisová, Rudolf Hrusínský, Jirí Menzel;
Mint egy fõnök;Like A Boss;Játékfilm;2020;83;USA;Miguel Arteta;Rose Byrne;R
Nostradamus - A legenda újjáéled;Nostradamus;Játékfilm;2000;83;Amerikai Egyesült Államok;Takács Tibor;;R
Oh Boy;Oh Boy;Játékfilm;2012;83;Németország;Jan Ole Gerster;;
Osama;Osama;Játékfilm;2003;83;Afganisztán, Hollandia, Japán;Siddiq Barmak;Marina Golbahari, Zubaida Sahar, Arif Herati;
Ötvenöt testvér;Cincuenta y cinco hermanos;dokumentum;;83;Kuba;Jesus Diaz;Adalberto Hernandez, Eusebio Ortiz, Rosa Maria Carreras;
Pad a parkban;Un Banco en el Parque;filmdráma;1998;83;Spanyolország;Augusti Vila;Victoria Freire, Alex Brendemuhl, Mónica López;
Panelkapcsolat;Panelkapcsolat;társadalmi dráma;1982;83;Magyarország;Tarr Béla;Koltai Róbert, Koltay Gábor, Pogány Judit;
Pastorale heroica;Pastorale Heroica;háborús;1983;83;Lengyelország, Szovjetunió;Henryk Bielski;Wirgiliusz Gryn, Krystyna Królówna, Zygmunt Malanowicz;
Pelyhes - Kalandra fel!;Ploey - You never fly alone;Animációs film;2018;83;Izland, Belgium;Árni Ásgeirsson;lain Stuart Robertson, Jamie Oram, Harriet Perring;PG
Péntektõl hétfõig;Jede Woche Hochzeitstag;társadalmi dráma;1975;83;NDK;Klaus Gendries;Nina Hagen, Kurt Böwe, Dieter Montag;
Púder/csajok/satöbi;Powder Room;Játékfilm;2013;83;Amerikai Egyesült Államok;M.J. Delaney;;
Rendõrakadémia 3;Police Academy 3.;Játékfilm;1986;83;Amerikai Egyesült Államok;Jerry Paris;Steve Guttenberg, Bubba Smith, David Graf;
Rendõrakadémia 7;Police Academy 7.;Játékfilm;1994;83;Amerikai Egyesült Államok;Alan Metter;Michael Winslow, George Gaynes, David Graf;
René;René;Nem fikciós mûvek;2008;83;Csehország;Helena Tøeštíková;;
Részeges kung-fu mester;Drunken fist boxing;Játékfilm;1979;83;Hongkong;Hai-feng Wei;Kwai Shan, Casanova Wong, Shi-Kwan Yen;
Rinaldo;Rinaldo;kaland;2002;83;Magyarország;Tóth Tamás;Scherer Péter, Bán János, Csuja Imre;
Salsa - A legforróbb tánc;Salsa;Játékfilm;1988;83;Amerikai Egyesült Államok;Boaz Davidson;;PG
Sárga rózsa;Sárga rózsa;Játékfilm;1940;83;Magyarország;György István;;
Sporttolvajok;Riders;Játékfilm;2002;83;Franciaország, Kanada, Egyesült Királyság;Gérard Pirés;Stephen Dorff, Natasha Henstridge, Bruce Payne;
Széftörõk;Welcome to Collinwood;Játékfilm;2002;83;Amerikai Egyesült Államok;Joe Russo;;R
Szenvedélyes versengés;Apflickorna/She Monkeys;Játékfilm;2011;83;Svédország;Lisa Aschan;;
Szex, csajok, Ibiza;Pura vida Ibiza;Játékfilm;2004;83;Németország;Gernot Roll;Kristian Kiehling, Tom Gerhardt, Tom Wlaschiha;
Szex, hazugság, vészhelyzet;La clinique de l'amour;Játékfilm;2012;83;Belgium, Luxemburg, Franciaország;Artus de Penguern;;
Szilaj-a vad völgy paripája;Spirit: Stallion of the Cimarron;animáció;2002;83;USA;Kelly Asbury, Lorna Cook;;G
Szindbád - A hét tenger legendája;Sinbad: Legend of the Seven Seas;Játékfilm;2003;83;USA;Patrick Gilmore, Tim Johnson;Catherine Zeta-Jones (hangja), Brad Pitt (hangja);PG
Szívzûr;Szívzûr;Játékfilm;1981;83;Magyarország;Böszörményi Géza;;
Tan-túra;College Road Trip;Játékfilm;2008;83;Amerikai Egyesült Államok;Roger Kumble;Martin Lawrence, Raven-Symoné, Donny Osmond;
The batman vs. Dracula;The batman vs. Dracula;Animációs film;2005;83;Amerikai Egyesült Államok;Michael Goguen;;
The Man;The Man;Játékfilm;2005;83;Amerikai Egyesült Államok;Les Mayfield;Samuel L. Jackson, Eugene Levy, Luke Goss;
Tök állat;The Animal;vígjáték;2001;83;USA;Luke Greenfield;Rob Schneider, Michael Caton, Colleen Haskell;PG-13
Törvényes maffia;Vori v zakonye;bûnügyi;1988;83;Szovjetunió;Jurij Kara;Vlagyimir Sztyeklov, Valentyin Gaft, Anna Szamohina;
Túl a sövényen;Over the Hedge;Animációs film;2006;83;Amerikai Egyesült Államok;Karey Kirkpatrick, Tim Johnson;;
Tûzmadár akció;Fire Birds;Játékfilm;1990;83;Amerikai Egyesült Államok;David Green;;
Utánam a lavina;Frostbite;Játékfilm;2005;83;Amerikai Egyesült Államok;Jonathan Schwartz;Traci Lords, Carmen Nicole, Adam Grimes;
Útvesztõ;Útveszt?;dokumentum;1986;83;Magyarország;Paulus Alajos;;
Választás;Poslední vlak;filmdráma;1982;83;Csehszlovákia;Julius Matula;Milena Steinmasslová, Simona Vrbická, Vladimir Dlouhy;
Van Helsing és a hét arany vámpír;Legend of the seven golden Vampires;Játékfilm;1973;83;Hongkong, Egyesült Királyság;Roy Ward Baker;Julie Ege, Peter Cushing, David Chiang;
Vénuszcsapda;Die Venusfalle;erotikus;1988;83;NSZK;Robert van Ackeren;Myriem Roussel, Horst-Günther Marx, Sonja Kirchberger;
Victor Crowley;Victor Crowley;Játékfilm;2017;83;Amerikai Egyesült Államok;Adam Green;;
Visszajátszás;Tape;filmdráma;2001;83;USA;Richard Linklater;Robert Sean Leonard, Uma Thurman, Ethan Hawke;R
Vivian Maier nyomában;Finding Vivian Maier;Nem fikciós mûvek;2013;83;Amerikai Egyesült Államok;John Maloof, Charlie Siskel;;
Yes men;The yes men;Egyéb;2003;83;Amerikai Egyesült Államok;Dan Ollman;Andy Bichlbaum, Mike Bonanno, Michael Moore;
Yodok stories - mesél a láger;Yodok stories;Nem fikciós mûvek;1800;83;NA;Ismeretlen;;
Z, a hangya;AntZ;Animációs film;1998;83;Amerikai Egyesült Államok;Tim Johnson, Eric Darnell;;
Zakkant Halloween;Fun Size;Játékfilm;2012;83;Amerikai Egyesült Államok;Josh Schwartz;;PG-13
Zambézia;Zambezia;Animációs film;2012;83;Amerikai Egyesült Államok;Wayne Thornley;;G
Zero;Zero;Játékfilm;2015;83;Magyarország;Nemes Gyula;;
Zéró Páciens;Patient Zero;Játékfilm;2018;83;Egyesült Királyság;Stefan Ruzowitzky;Natalie Dormer;R
Zöldhatár;Rezervni deli;Játékfilm;2003;83;Szlovénia;Damjan Kozole;Peter Musevski, Aljosa Kovacic, Primoz Petkovsek;
3:1 a szerelem javára;3:1 a szerelem javára;Játékfilm;1937;84;Magyarország;Vaszary János;;
A brémai muzsikusok;Los 4 musicos de Bremen;animáció;1989;84;Spanyolország;Cruz Delgado;;
A csúnya lány;A csúnya lány;Játékfilm;1935;84;Magyarország;Gaál Béla;Kabos Gyula, Jávor Pál, Gombaszögi Ella;
A csúnya lány;A csúnya lány;Játékfilm;1935;84;NA;Ismeretlen;;
A dicsõség ösvényei;Paths of Glory;Játékfilm;1957;84;Amerikai Egyesült Államok;Stanley Kubrick;;PG
A fantomfestõ;The Next Big Thing;Játékfilm;2001;84;Amerikai Egyesült Államok;P.J. Posner;;R
